appId,type,title,installs,minInstalls,maxInstalls,androidVersion,androidMaxVersion,developerEmail,privacyPolicy,available,genreId,categories,contentRating,adSupported,updated,url
""com.acellus.acellus","BOOKS_AND_REFERENCE","Acellus","100,000+","100000","425271","8.0","VARY","jbillings@goldkey.com","https://www.acellus.com/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1710374014000","https://play.google.com/store/apps/details?id=com.acellus.acellus&hl=en&gl=us"
""com.miccron.coinoscope","BOOKS_AND_REFERENCE","Coinoscope: Coin identifier","1,000,000+","1000000","1681523","6.0","VARY","coinoscope@miccron.com","https://coinoscope.com/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1717678384000","https://play.google.com/store/apps/details?id=com.miccron.coinoscope&hl=en&gl=us"
""com.wromance.mobile","BOOKS_AND_REFERENCE","Tempt: Romance Audiobooks","100,000+","100000","212206","7.0","VARY","help@wromance.com","https://wromance.com/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1724055098000","https://play.google.com/store/apps/details?id=com.wromance.mobile&hl=en&gl=us"
""com.visionwizard.holybible","BOOKS_AND_REFERENCE","Bible Path: Chat with Bible","10,000+","10000","20395","5.0","VARY","support@visionwizard.co","https://static.holy-bible.app/:privacy-en.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725003897000","https://play.google.com/store/apps/details?id=com.visionwizard.holybible&hl=en&gl=us"
""free.alquran.holyquran","BOOKS_AND_REFERENCE","Al QURAN - القرآن الكريم","10,000,000+","10000000","40585512","6.0","VARY","9dtech.inc@gmail.com","https://quran.9dmuslim.com/privacy-policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1724416674000","https://play.google.com/store/apps/details?id=free.alquran.holyquran&hl=en&gl=us"
""new.international.version.bible.niv","BOOKS_AND_REFERENCE","NIV Bible version, Offline app","1,000,000+","1000000","1839289","5.0","VARY","mobile.bible.apps@gmail.com","https://sites.google.com/view/mobilebibleapps","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1715874422000","https://play.google.com/store/apps/details?id=new.international.version.bible.niv&hl=en&gl=us"
""com.newreading.meganovel","BOOKS_AND_REFERENCE","MegaNovel: Fictions & Webnovel","1,000,000+","1000000","1234582","5.0","VARY","contact@meganovel.com","https://www.meganovel.com/other/static_file/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1725370720000","https://play.google.com/store/apps/details?id=com.newreading.meganovel&hl=en&gl=us"
""com.bookfunnel.bookfunnel","BOOKS_AND_REFERENCE","BookFunnel","1,000,000+","1000000","1341496","VARY","VARY","help@bookfunnel.com","https://bookfunnel.com/privacy/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1723486647000","https://play.google.com/store/apps/details?id=com.bookfunnel.bookfunnel&hl=en&gl=us"
""com.fiction.me","BOOKS_AND_REFERENCE","FictionMe: Stories & Novels","100,000+","100000","114622","8.0","VARY","support@fictionme.net","https://fictionme.net/public/privacy-policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1725965617000","https://play.google.com/store/apps/details?id=com.fiction.me&hl=en&gl=us"
""com.mheducation.readerShellApp.readAnywhere","BOOKS_AND_REFERENCE","ReadAnywhere","500,000+","500000","590734","10","VARY","caresupport@mheducation.com","https://www.mheducation.com/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725041483000","https://play.google.com/store/apps/details?id=com.mheducation.readerShellApp.readAnywhere&hl=en&gl=us"
""com.qvon.novelbar","BOOKS_AND_REFERENCE","NovelBar-Your Reading Haven","100,000+","100000","248822","5.0","VARY","Novellair2@gmail.com","https://api.novelbars.com/privacy_policy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1723725828000","https://play.google.com/store/apps/details?id=com.qvon.novelbar&hl=en&gl=us"
""com.logos.androidlogos","BOOKS_AND_REFERENCE","Logos Bible Study App","1,000,000+","1000000","1755163","10","VARY","cs@logos.com","http://www.logos.com/about/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1724770927000","https://play.google.com/store/apps/details?id=com.logos.androidlogos&hl=en&gl=us"
""com.glorify.app","BOOKS_AND_REFERENCE","Glorify | Prayer & Devotional","5,000,000+","5000000","9931036","8.0","VARY","feedback@glorify-app.com","https://glorify-app.com/privacy-policy/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725566424000","https://play.google.com/store/apps/details?id=com.glorify.app&hl=en&gl=us"
""org.lds.stream","BOOKS_AND_REFERENCE","Gospel Stream","100,000+","100000","139179","8.0","VARY","GospelStream@churchofjesuschrist.org","https://www.churchofjesuschrist.org/services/platform/v4/resources/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1721930521000","https://play.google.com/store/apps/details?id=org.lds.stream&hl=en&gl=us"
""com.chirpbirding.birda","BOOKS_AND_REFERENCE","Birda: Birding Made Better","100,000+","100000","233484","6.0","VARY","support@birda.org","https://birda.org/privacy/","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1725632533000","https://play.google.com/store/apps/details?id=com.chirpbirding.birda&hl=en&gl=us"
""com.kw.literie","BOOKS_AND_REFERENCE","Literie-Endless Stories Await","100,000+","100000","299702","5.0","VARY","Literienew@gmail.com","https://api.literiess.com/privacy_policy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725615391000","https://play.google.com/store/apps/details?id=com.kw.literie&hl=en&gl=us"
""bn.ereader","BOOKS_AND_REFERENCE","Barnes & Noble NOOK","10,000,000+","10000000","12521507","8.1","VARY","customerservice@nook.com","http://www.barnesandnoble.com/h/help/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725491976000","https://play.google.com/store/apps/details?id=bn.ereader&hl=en&gl=us"
""com.whaledream.novel","BOOKS_AND_REFERENCE","Joyread","5,000,000+","5000000","9020668","8.0","VARY","service@joyread.com","https://www.joyreadings.com/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","true","1725356623000","https://play.google.com/store/apps/details?id=com.whaledream.novel&hl=en&gl=us"
""com.tecarta.TecartaBible","BOOKS_AND_REFERENCE","Life Bible","1,000,000+","1000000","1527063","8.0","VARY","androidsupport@tecarta.com","https://tecarta.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1725656600000","https://play.google.com/store/apps/details?id=com.tecarta.TecartaBible&hl=en&gl=us"
""com.beloved.bible.prayer.verse.android","BOOKS_AND_REFERENCE","Holy Bible Launcher: KJV+Audio","100,000+","100000","122842","10","VARY","support@belovedbible.app","https://belovedbible.app/atom/belovedbible/terms/privacypolicy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1724404367000","https://play.google.com/store/apps/details?id=com.beloved.bible.prayer.verse.android&hl=en&gl=us"
""kjv.holy.bible.kingjames","BOOKS_AND_REFERENCE","Daily Bible: Holy Bible KJV","1,000,000+","1000000","2192701","6.0","VARY","support@easybible.io","https://kjv-giving-bible.flycricket.io/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1722500209000","https://play.google.com/store/apps/details?id=kjv.holy.bible.kingjames&hl=en&gl=us"
""com.hifiction.novel.android","BOOKS_AND_REFERENCE","JoyLit","100,000+","100000","485815","5.0","VARY","JoyLit_feedback@glamourred.com","http://cdn.hifreefiction.com/web/matrix_project/hi_free_fiction/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725869436000","https://play.google.com/store/apps/details?id=com.hifiction.novel.android&hl=en&gl=us"
""co.fable.fable","BOOKS_AND_REFERENCE","Fable: Books & TV","100,000+","100000","296901","8.0","VARY","contact@fable.co","https://fable.co/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725946357000","https://play.google.com/store/apps/details?id=co.fable.fable&hl=en&gl=us"
""com.psacard.certverification","BOOKS_AND_REFERENCE","PSA | Card Grading Service","100,000+","100000","317230","5.0","VARY","app@psacard.com","https://app.collectors.com/privacypolicy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725583684000","https://play.google.com/store/apps/details?id=com.psacard.certverification&hl=en&gl=us"
""org.rbc.odb","BOOKS_AND_REFERENCE","Our Daily Bread","1,000,000+","1000000","4984179","5.0","VARY","mobilesupport@odb.org","http://ourdailybread.org/policy/privacy-policy/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725026015000","https://play.google.com/store/apps/details?id=org.rbc.odb&hl=en&gl=us"
""com.dailyfm.star.reading","BOOKS_AND_REFERENCE","DailyFM: Audiobooks & Stories","100,000+","100000","158427","6.0","VARY","service@dailyfm.co","https://dailyfm.co/privacy-policy/","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1724081614000","https://play.google.com/store/apps/details?id=com.dailyfm.star.reading&hl=en&gl=us"
""org.lds.bom","BOOKS_AND_REFERENCE","The Book of Mormon","1,000,000+","1000000","1549066","8.0","VARY","bookofmormonapp@churchofjesuschrist.org","https://www.churchofjesuschrist.org/services/platform/v4/resources/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1723052186000","https://play.google.com/store/apps/details?id=org.lds.bom&hl=en&gl=us"
""com.embria.freefm","BOOKS_AND_REFERENCE","WhisperFM - Romance Novels","500,000+","500000","671528","8.0","VARY","info@flingfm.com","http://profittechnics.com/freefm/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","true","1725622896000","https://play.google.com/store/apps/details?id=com.embria.freefm&hl=en&gl=us"
""com.chirpbooks.chirp","BOOKS_AND_REFERENCE","Chirp Audiobooks","500,000+","500000","530166","10","VARY","support@chirpbooks.com","https://www.chirpbooks.com/privacypolicy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1721663573000","https://play.google.com/store/apps/details?id=com.chirpbooks.chirp&hl=en&gl=us"
""com.appriss.vinemobile","BOOKS_AND_REFERENCE","VINELink","1,000,000+","1000000","1228141","4.2","VARY","appfeedback@appriss.com","https://vinelink.vineapps.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1698692080000","https://play.google.com/store/apps/details?id=com.appriss.vinemobile&hl=en&gl=us"
""com.quran.andi.alquran.holyquran","BOOKS_AND_REFERENCE","Holy Quran Book and Audio","1,000,000+","1000000","2675376","7.0","VARY","sondrak046@gmail.com","http://huynhtransoft.com/policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1722053819000","https://play.google.com/store/apps/details?id=com.quran.andi.alquran.holyquran&hl=en&gl=us"
""io.readsy.app","BOOKS_AND_REFERENCE","Readsy: Books and Stories","10,000+","10000","11475","8.0","VARY","support@readsy.io","https://readsy.io/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1725888449000","https://play.google.com/store/apps/details?id=io.readsy.app&hl=en&gl=us"
""air.com.myheritage.mobile","BOOKS_AND_REFERENCE","MyHeritage: Family Tree & DNA","10,000,000+","10000000","27977896","7.0","VARY","support@myheritage.com","http://www.myheritage.com/FP/Company/popup.php?p=privacy_policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1724749564000","https://play.google.com/store/apps/details?id=air.com.myheritage.mobile&hl=en&gl=us"
""com.scribd.app.reader0.docs","BOOKS_AND_REFERENCE","Scribd: 170M+ documents","1,000,000+","1000000","2788298","7.1","VARY","support@scribd.com","https://www.everand.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1724787858000","https://play.google.com/store/apps/details?id=com.scribd.app.reader0.docs&hl=en&gl=us"
""com.solodevs.fortnitewallpapers","BOOKS_AND_REFERENCE","Battle Royale Chapter5 Season2","500,000+","500000","762793","5.0","VARY","alphastudio2019@gmail.com","https://app.termly.io/document/privacy-notice/27a0f332-0740-4e75-8a0a-12dc97b634c8","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1701978420000","https://play.google.com/store/apps/details?id=com.solodevs.fortnitewallpapers&hl=en&gl=us"
""com.thestorygraph.thestorygraph","BOOKS_AND_REFERENCE","StoryGraph","500,000+","500000","840692","8.0","VARY","support@thestorygraph.com","https://app.thestorygraph.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1724402681000","https://play.google.com/store/apps/details?id=com.thestorygraph.thestorygraph&hl=en&gl=us"
""sanity.freeaudiobooks","BOOKS_AND_REFERENCE","Freed Audiobooks","10,000,000+","10000000","12597522","5.0","VARY","insanappsz@gmail.com","https://www.dropbox.com/s/v7bnfjzyi5jti9e/Privacy%20Policy%20of%20App.pdf?dl=0","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1719242992000","https://play.google.com/store/apps/details?id=sanity.freeaudiobooks&hl=en&gl=us"
""org.bsfinternational.bsfapp","BOOKS_AND_REFERENCE","Bible Study Fellowship App","100,000+","100000","184996","6.0","VARY","support@bsfinternational.org","https://www.mybsf.org/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725572397000","https://play.google.com/store/apps/details?id=org.bsfinternational.bsfapp&hl=en&gl=us"
""com.inkitt.android.hermione","BOOKS_AND_REFERENCE","Inkitt: Books, Novels, Stories","5,000,000+","5000000","5115496","5.0","VARY","support@inkitt.com","https://www.inkitt.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725011985000","https://play.google.com/store/apps/details?id=com.inkitt.android.hermione&hl=en&gl=us"
""com.cozyread.app","BOOKS_AND_REFERENCE","CozyRead - Explore Reading","100,000+","100000","117142","6.0","VARY","cozyread.info@wownovel.net","https://cozyreadh5.wownovel.net/v1/h5/common/privacyAgreement.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1706668126000","https://play.google.com/store/apps/details?id=com.cozyread.app&hl=en&gl=us"
""com.app.android.qw.readink","BOOKS_AND_REFERENCE","Readink - Read Good Web Novel","500,000+","500000","841964","6.0","VARY","support@readink.app","https://www.readink.app/privacy-policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1725391411000","https://play.google.com/store/apps/details?id=com.app.android.qw.readink&hl=en&gl=us"
""com.txtr.android.mmm","BOOKS_AND_REFERENCE","cloudLibrary","1,000,000+","1000000","1341895","5.0","VARY","cloudlibraryfeedback@bibliotheca.com","http://usestrwebaccess.blob.core.windows.net/apps/CloudLibrary_Privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1721682650000","https://play.google.com/store/apps/details?id=com.txtr.android.mmm&hl=en&gl=us"
""com.imagenestop.labiblia2","BOOKS_AND_REFERENCE","Biblia Reina Valera en español","1,000,000+","1000000","2493292","6.0","VARY","peetmunbetmom@gmail.com","https://sites.google.com/view/aplicaciones-cristianas","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1715260274000","https://play.google.com/store/apps/details?id=com.imagenestop.labiblia2&hl=en&gl=us"
""com.obreey.reader","BOOKS_AND_REFERENCE","PocketBook reader - any books","5,000,000+","5000000","7951096","5.0","VARY","info@obreey-products.com","https://pocketbook.ch/en-ch/reader-mobile-privacy-notice","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1721658317000","https://play.google.com/store/apps/details?id=com.obreey.reader&hl=en&gl=us"
""com.goodfic.novel","BOOKS_AND_REFERENCE","Goodfic - Web Novel & Story","50,000+","50000","53159","5.0","VARY","goodficjin@gmail.com","http://www.goodfic.com/Terms/shownews.php?id=68","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1721991950000","https://play.google.com/store/apps/details?id=com.goodfic.novel&hl=en&gl=us"
""com.flyersoft.moonreader","BOOKS_AND_REFERENCE","Moon+ Reader","10,000,000+","10000000","25373785","5.0","VARY","seanyword@gmail.com","http://www.moondownload.com/privacymr.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1725854624000","https://play.google.com/store/apps/details?id=com.flyersoft.moonreader&hl=en&gl=us"
""com.zhangyue.read.storyaholic","BOOKS_AND_REFERENCE","Storyaholic-Novel & Fiction","500,000+","500000","699177","7.0","VARY","support@ireader.com","http://www.ireader.com/index.php?ca=lang.EnPrivacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1724141860000","https://play.google.com/store/apps/details?id=com.zhangyue.read.storyaholic&hl=en&gl=us"
""com.taghche.books","BOOKS_AND_REFERENCE","طاقچه؛ کتاب الکترونیکی و صوتی","1,000,000+","1000000","1165963","5.0","VARY","tgbooks.play@gmail.com","https://pages.flycricket.io/taaghche-0/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1722964523000","https://play.google.com/store/apps/details?id=com.taghche.books&hl=en&gl=us"
""com.spanishdict.spanishdict","BOOKS_AND_REFERENCE","SpanishDictionary.com Learning","1,000,000+","1000000","2201057","7.0","VARY","support@spanishdict.com","http://www.spanishdict.com/company/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1725037659000","https://play.google.com/store/apps/details?id=com.spanishdict.spanishdict&hl=en&gl=us"
""com.biblehub.app","BOOKS_AND_REFERENCE","Bible Hub","100,000+","100000","450504","7.0","VARY","biblehub@aol.com","https://biblehub.com/privacy.htm","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1695564765000","https://play.google.com/store/apps/details?id=com.biblehub.app&hl=en&gl=us"
""com.JurazCraftStudio.CamouflageDoors","BOOKS_AND_REFERENCE","Camouflage Doors Mod for MCPE","1,000,000+","1000000","1603113","5.1","VARY","eduard.andrievski@gmail.com","https://sites.google.com/view/stakordmods","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1716562469000","https://play.google.com/store/apps/details?id=com.JurazCraftStudio.CamouflageDoors&hl=en&gl=us"
""bible.kingjamesbiblelite","BOOKS_AND_REFERENCE","King James Bible - KJV Offline","10,000,000+","10000000","11010739","7.0","VARY","bibleresourcesfree@gmail.com","http://howtopraythescriptures.com/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1722315608000","https://play.google.com/store/apps/details?id=bible.kingjamesbiblelite&hl=en&gl=us"
""org.lds.ldstools","BOOKS_AND_REFERENCE","Member Tools","1,000,000+","1000000","2949009","8.0","VARY","membertools@churchofjesuschrist.org","https://www.churchofjesuschrist.org/services/platform/v4/resources/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1714585320000","https://play.google.com/store/apps/details?id=org.lds.ldstools&hl=en&gl=us"
""com.IreptioCraftiaCorporation.SecurityCamera","BOOKS_AND_REFERENCE","Security Camera Mod Minecraft","1,000,000+","1000000","1399905","5.1","VARY","ediknight111@gmail.com","https://sites.google.com/view/ireptiocraftiacorporation","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1716481052000","https://play.google.com/store/apps/details?id=com.IreptioCraftiaCorporation.SecurityCamera&hl=en&gl=us"
""com.bloomhut.novelhaven","BOOKS_AND_REFERENCE","BloomHut - Werewolf&iRomance","1,000+","1000","3456","6.0","VARY","BloomHut.onlinebooks@outlook.com","https://bloomhuts.com/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1724310730000","https://play.google.com/store/apps/details?id=com.bloomhut.novelhaven&hl=en&gl=us"
""com.oasis.noveloasis","BOOKS_AND_REFERENCE","NovelOasis-Romance & Webnovel","500,000+","500000","500291","5.0","VARY","NovelOasisofficial@gmail.com","https://api.novel-oasis.com/privacy_policy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1725369112000","https://play.google.com/store/apps/details?id=com.oasis.noveloasis&hl=en&gl=us"
""com.simppro.quran.offline","BOOKS_AND_REFERENCE","القرآن الكريم كامل بدون انترنت","50,000,000+","50000000","70755511","5.0","VARY","android@simppro.com","http://simppro.com/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1712675820000","https://play.google.com/store/apps/details?id=com.simppro.quran.offline&hl=en&gl=us"
""com.messengerx","BOOKS_AND_REFERENCE","MessengerX App","1,000,000+","1000000","1192001","8.1","VARY","mail@messengerinternational.org","https://messengerinternational.org/privacy-policy/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1725655600000","https://play.google.com/store/apps/details?id=com.messengerx&hl=en&gl=us"
""com.audio.livres","BOOKS_AND_REFERENCE","InStories - Werewolf Romance","100,000+","100000","121356","5.0","VARY","goodstoriesservice@gmail.com","https://www.instoriesai.com/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","true","1722352837000","https://play.google.com/store/apps/details?id=com.audio.livres&hl=en&gl=us"
""com.kobobooks.android","BOOKS_AND_REFERENCE","Kobo Books - eBooks Audiobooks","10,000,000+","10000000","26680877","VARY","VARY","androidfeedback@kobo.com","https://www.kobo.com/privacypolicy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1718911455000","https://play.google.com/store/apps/details?id=com.kobobooks.android&hl=en&gl=us"
""com.bible.nkjvbible","BOOKS_AND_REFERENCE","NKJV Bible offline app","100,000+","100000","372909","5.0","VARY","holybibleapps4you@gmail.com","https://sites.google.com/view/holybibleapps4you/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1701710983000","https://play.google.com/store/apps/details?id=com.bible.nkjvbible&hl=en&gl=us"
""net.tonysoft.bookmory","BOOKS_AND_REFERENCE","Bookmory - reading tracker","1,000,000+","1000000","1021808","6.0","VARY","tonysoft.net@gmail.com","https://sites.google.com/view/bookmory-privacy/%ED%99%88","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1725369882000","https://play.google.com/store/apps/details?id=net.tonysoft.bookmory&hl=en&gl=us"
""br.com.appstarsbiblia.bibliasagradamulher","BOOKS_AND_REFERENCE","Giant Print Women Bible","1,000,000+","1000000","1182151","5.0","VARY","app@appstarsbiblia.com.br","https://appstarsbiblia.com.br/privacy-policy/biblia-mulher-privacy-policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1724695675000","https://play.google.com/store/apps/details?id=br.com.appstarsbiblia.bibliasagradamulher&hl=en&gl=us"
""com.nanhm.mmcalendar","BOOKS_AND_REFERENCE","MM-Calendar","1,000,000+","1000000","2037458","5.0","VARY","ott.solutions2021@gmail.com","https://nanhaymar.github.io/mmcalendar.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1715964454000","https://play.google.com/store/apps/details?id=com.nanhm.mmcalendar&hl=en&gl=us"
""com.tapon.read","BOOKS_AND_REFERENCE","Tapon","1,000,000+","1000000","4159031","5.0","VARY","service@tapon.com","https://support.tapon.com/privacy_policy_en.html","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1725612631000","https://play.google.com/store/apps/details?id=com.tapon.read&hl=en&gl=us"
""com.playdatedigital.mlpmoviefree","BOOKS_AND_REFERENCE","My Little Pony - The Movie","100,000+","100000","471517","7.1","VARY","shaan@playdatedigital.com","http://playdatedigital.com/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1723142162000","https://play.google.com/store/apps/details?id=com.playdatedigital.mlpmoviefree&hl=en&gl=us"
""com.subsplash.esv","BOOKS_AND_REFERENCE","ESV Bible","1,000,000+","1000000","2218580","8.0","VARY","service@crossway.org","https://www.esv.org/about/policy/","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1721832814000","https://play.google.com/store/apps/details?id=com.subsplash.esv&hl=en&gl=us"
""com.webfic.novel","BOOKS_AND_REFERENCE","Webfic - Fantastic Reading","5,000,000+","5000000","6609994","6.0","VARY","webficnovel@gmail.com","http://www.webfic.com/static/webfic/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1714273763000","https://play.google.com/store/apps/details?id=com.webfic.novel&hl=en&gl=us"
""uk.co.highapp.audiobook.ebooks","BOOKS_AND_REFERENCE","Languager: Learn Language Fast","5,000,000+","5000000","9885254","5.0","VARY","wecare@highapplimited.co.uk","https://www.highapplimited.co.uk/privacy_policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1720789578000","https://play.google.com/store/apps/details?id=uk.co.highapp.audiobook.ebooks&hl=en&gl=us"
""com.aynovel.vixs","BOOKS_AND_REFERENCE","Hinovel","5,000,000+","5000000","8586804","6.0","VARY","support@hinovel.com","https://web.hinovelasia.com/home/privacy/enprivacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1725353107000","https://play.google.com/store/apps/details?id=com.aynovel.vixs&hl=en&gl=us"
""com.spencerpages","BOOKS_AND_REFERENCE","Coin Collection","500,000+","500000","505892","4.0","VARY","andrew27379091@gmail.com","https://github.com/anwilli5/coin-collection-android-US/wiki/Privacy-Policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1708239326000","https://play.google.com/store/apps/details?id=com.spencerpages&hl=en&gl=us"
""com.joyreading.wehear","BOOKS_AND_REFERENCE","Wehear - Audiobooks & Stories","1,000,000+","1000000","1867570","VARY","VARY","service@wehearfm.com","https://www.wehearfm.com/privacyPolicy/","true","BOOKS_AND_REFERENCE","[object Object]","Teen","false","1722939102000","https://play.google.com/store/apps/details?id=com.joyreading.wehear&hl=en&gl=us"
""com.audioholybible.verse.devotion","BOOKS_AND_REFERENCE","Audio Bible - NIV Bible App","100,000+","100000","211759","5.0","VARY","rutairuenkaew@gmail.com","https://dailyverses.xyz/niv2021/Privacy_Policy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1715008529000","https://play.google.com/store/apps/details?id=com.audioholybible.verse.devotion&hl=en&gl=us"
""com.multibook.read.novellink","BOOKS_AND_REFERENCE","Novelink","10,000+","10000","35808","6.0","VARY","multibook@ireader.com","https://privacy.noveltells.net/Noveltells","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1723167524000","https://play.google.com/store/apps/details?id=com.multibook.read.novellink&hl=en&gl=us"
""com.novelsago.cz","BOOKS_AND_REFERENCE","Novelsago","100,000+","100000","222209","7.0","VARY","novelsago@Outlook.com","https://www.novelsago.com/article/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Teen","true","1723102454000","https://play.google.com/store/apps/details?id=com.novelsago.cz&hl=en&gl=us"
""com.naing.englishmyanmardictionary","BOOKS_AND_REFERENCE","English-Myanmar Dictionary","5,000,000+","5000000","8752901","4.4","VARY","group.naing@gmail.com","https://www.naingdroidapps.com/privacy-policy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1692722699000","https://play.google.com/store/apps/details?id=com.naing.englishmyanmardictionary&hl=en&gl=us"
""com.quran.labs.androidquran","BOOKS_AND_REFERENCE","Quran for Android","50,000,000+","50000000","52936818","VARY","VARY","quran.android@gmail.com","http://android.quran.com/privacy.html","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1706646127000","https://play.google.com/store/apps/details?id=com.quran.labs.androidquran&hl=en&gl=us"
""com.reader.books","BOOKS_AND_REFERENCE","eBoox: ePub PDF e-book Reader","10,000,000+","10000000","10338992","4.4","VARY","apps4reading@gmail.com","https://eboox.ru/privacy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","false","1711989167000","https://play.google.com/store/apps/details?id=com.reader.books&hl=en&gl=us"
""holy.bible.verse.daily.kjv.audio","BOOKS_AND_REFERENCE","KJV Holy Bible - Verse+Audio","100,000+","100000","182073","7.0","VARY","livelauncher02@gmail.com","https://sites.google.com/view/kjvholybiblepolicy","true","BOOKS_AND_REFERENCE","[object Object]","Everyone","true","1723201463000","https://play.google.com/store/apps/details?id=holy.bible.verse.daily.kjv.audio&hl=en&gl=us"
""com.richshapero.tfma","BOOKS_AND_REFERENCE","TooFar Media","1,000,000+","1000000","2616854","5.1","VARY","info@TooFarMedia.com","http://toofarmedia.com/privacy/","true","BOOKS_AND_REFERENCE","[object Object]","Mature 17+","false","1724837098000","https://play.google.com/store/apps/details?id=com.richshapero.tfma&hl=en&gl=us"
